image,xmin,ymin,xmax,ymax,name,class
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-120735-000013F_14.JPG,2176,488,2224,577,6.3 ,Service_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-120735-000013F_15.JPG,982,660,1025,707,5.16.1 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-120735-000013F_15.JPG,1859,619,1892,661,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-120735-000013F_15.JPG,1804,641,1849,690,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-120735-000013F_16.JPG,516,525,614,651,5.16.1 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-120735-000013F_17.JPG,2038,587,2079,660,6.3 ,Service_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-120735-000013F_17.JPG,2023,522,2076,581,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-120735-000013F_18.JPG,2013,533,2059,593,5.5 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-120735-000013F_18.JPG,2017,593,2062,652,3.27 ,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-120735-000013F_18.JPG,1063,727,1102,773,4.2.1 ,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-120735-000013F_19.JPG,741,692,832,801,4.2.1 ,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-120735-000013F_19.JPG,2240,449,2295,552,5.43 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-120735-000013F_20.JPG,2098,545,2139,593,5.15 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-120735-000013F_21.JPG,2224,555,2270,622,5.16.2 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-120735-000013F_22.JPG,608,399,751,559,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-120735-000013F_23.JPG,917,542,970,609,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-120735-000013F_23.JPG,2211,431,2258,498,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-120735-000013F_24.JPG,569,356,668,482,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121035-000014F_1.JPG,1973,489,2034,593,5.43 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121035-000014F_2.JPG,1103,587,1144,626,4.1.1 ,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121035-000014F_3.JPG,798,364,893,464,4.1.1 ,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121035-000014F_4.JPG,1097,610,1144,664,5.16.1 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121035-000014F_4.JPG,1994,605,2036,658,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121035-000014F_5.JPG,786,392,901,518,5.16.1 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121035-000014F_6.JPG,1064,631,1103,674,5.11.1 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121035-000014F_7.JPG,563,419,674,530,5.11.1 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121035-000014F_8.JPG,1105,624,1144,663,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121035-000014F_8.JPG,2126,659,2174,713,4.2.3 ,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121035-000014F_8.JPG,1779,638,1812,680,5.16.2 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121035-000014F_9.JPG,756,422,851,537,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121035-000014F_9.JPG,2382,533,2430,614,5.16.2 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121035-000014F_10.JPG,1736,619,1771,655,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121035-000014F_11.JPG,2308,460,2365,549,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121035-000014F_12.JPG,2451,600,2500,692,4.2.3 ,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121035-000014F_12.JPG,2415,419,2474,519,2.4,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121035-000014F_12.JPG,2398,370,2478,427,5.7.1 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121035-000014F_12.JPG,1031,666,1062,701,5.11.1 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121035-000014F_13.JPG,483,477,562,567,5.11.1 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121035-000014F_14.JPG,1707,627,1746,674,3.24 ,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121035-000014F_14.JPG,1708,675,1750,720,3.20,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121035-000014F_15.JPG,2066,540,2124,613,3.24 ,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121035-000014F_15.JPG,2073,626,2134,698,3.20,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121035-000014F_16.JPG,1819,675,1865,716,1.19 ,Warning_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121035-000014F_16.JPG,1815,627,1861,673,1.23 ,Warning_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121035-000014F_17.JPG,2279,545,2331,621,1.23 ,Warning_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121035-000014F_17.JPG,2279,625,2344,697,1.19 ,Warning_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121035-000014F_18.JPG,1810,624,1853,670,3.24 ,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121035-000014F_19.JPG,2276,503,2343,598,3.24 ,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121035-000014F_20.JPG,1790,611,1858,672,1.23 ,Warning_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121035-000014F_21.JPG,2278,514,2368,625,1.23 ,Warning_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121335-000015F_1.JPG,2406,490,2467,572,1.21 ,Warning_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121335-000015F_1.JPG,2419,567,2466,617,7.2.1 ,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121335-000015F_2.JPG,1107,630,1148,676,5.16.1 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121335-000015F_3.JPG,863,484,960,575,5.16.1 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121335-000015F_3.JPG,2319,552,2369,624,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121335-000015F_4.JPG,666,464,765,581,5.11.1 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121335-000015F_5.JPG,2258,423,2313,504,1.21 ,Warning_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121335-000015F_5.JPG,2267,500,2319,537,7.2.1 ,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121335-000015F_6.JPG,1869,594,1906,635,5.16.2 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121335-000015F_6.JPG,888,662,924,705,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121335-000015F_6.JPG,1872,641,1911,686,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121335-000015F_7.JPG,516,545,579,617,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121335-000015F_7.JPG,2343,428,2395,507,5.16.2 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121335-000015F_7.JPG,2355,508,2407,606,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121335-000015F_8.JPG,1578,539,1634,597,5.16.2 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121335-000015F_9.JPG,1926,329,2035,444,5.16.2 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121635-000016F_1.JPG,2265,539,2317,597,5.16.2 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121635-000016F_2.JPG,2103,487,2170,567,3.20 ,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121635-000016F_3.JPG,1972,509,2055,593,5.16.2 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121935-000017F_1.JPG,1764,597,1807,643,5.16.2 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121935-000017F_2.JPG,168,673,205,731,4.2.1 ,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121935-000017F_2.JPG,1477,654,1518,697,5.16.2 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-121935-000017F_3.JPG,552,566,642,671,5.16.2 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-122235-000018F_1.JPG,2247,505,2310,585,5.16.2 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-122235-000018F_2.JPG,1842,536,1889,602,5.12 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-122235-000018F_3.JPG,2390,346,2455,478,5.12 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-122235-000018F_4.JPG,2219,599,2273,662,5.16.2 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-122235-000018F_5.JPG,2438,472,2494,561,5.12 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-122535-000019F_1.JPG,707,715,742,758,4.1.2 ,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-122535-000019F_2.JPG,2190,582,2224,631,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-122535-000019F_3.JPG,856,655,911,725,4.2.1 ,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-122535-000019F_4.JPG,2027,592,2061,642,3.18.1 ,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-122835-000020F_1.JPG,2183,552,2225,610,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-122835-000020F_1.JPG,1016,607,1063,652,5.16.1 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-122835-000020F_2.JPG,774,416,888,533,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-122835-000020F_4.JPG,2141,588,2172,632,3.27 ,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-122835-000020F_4.JPG,2150,635,2166,673,7.2.4 ,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-122835-000020F_5.JPG,684,635,719,674,4.1.1 ,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-122835-000020F_6.JPG,2038,451,2075,497,3.27 ,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-122835-000020F_6.JPG,301,543,355,609,4.1.1 ,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-122835-000020F_6.JPG,2051,497,2071,539,7.2.4 ,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-122835-000020F_7.JPG,2319,548,2354,608,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-122835-000020F_8.JPG,2180,582,2211,625,3.27 ,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-122835-000020F_9.JPG,826,630,863,677,4.1.1 ,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-122835-000020F_10.JPG,277,506,342,603,4.1.1 ,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-122835-000020F_11.JPG,1891,556,1934,611,3.27 ,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-122835-000020F_12.JPG,2413,399,2466,498,3.27 ,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-122835-000020F_13.JPG,1768,582,1804,624,3.27 ,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-122835-000020F_14.JPG,2179,431,2243,515,3.27 ,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-122835-000020F_15.JPG,1711,586,1758,641,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-122835-000020F_15.JPG,618,625,655,668,5.16.1 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-122835-000020F_16.JPG,2034,455,2109,541,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-122835-000020F_16.JPG,90,564,127,628,5.16.1 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-123135-000021F_1.JPG,636,718,677,768,4.1.2 ,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-123135-000021F_2.JPG,1730,588,1779,643,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-123135-000021F_3.JPG,2188,456,2257,561,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-123135-000021F_4.JPG,635,724,690,793,4.2.1 ,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-123135-000021F_4.JPG,705,528,753,586,5.16.1 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-123135-000021F_4.JPG,2309,541,2354,602,3.27 ,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-123135-000021F_5.JPG,2222,559,2253,606,3.27 ,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-123135-000021F_5.JPG,2238,609,2257,657,7.2.4 ,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-123135-000021F_6.JPG,2065,555,2103,611,5.16.2 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-123135-000021F_6.JPG,937,658,961,688,4.1.1 ,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-123135-000021F_7.JPG,449,544,503,613,4.1.1 ,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-123135-000021F_8.JPG,531,779,589,856,4.1.2 ,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-123135-000021F_8.JPG,1766,611,1798,661,5.43 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-123135-000021F_9.JPG,2284,499,2332,600,5.43 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-123135-000021F_10.JPG,1763,585,1802,632,3.13 ,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-123135-000021F_11.JPG,1555,622,1597,668,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-123135-000021F_12.JPG,2071,412,2172,543,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-123135-000021F_13.JPG,503,577,559,654,5.11.1 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-123135-000021F_14.JPG,1762,584,1810,638,3.27 ,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-123135-000021F_15.JPG,2306,412,2384,522,3.27 ,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-123135-000021F_16.JPG,1676,585,1713,624,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-123135-000021F_16.JPG,782,616,816,658,5.16.1 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-123135-000021F_17.JPG,2039,450,2098,522,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-123135-000021F_17.JPG,353,522,399,587,5.16.1 ,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-123435-000022F_1.JPG,518,577,551,622,4.1.1 ,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-123435-000022F_1.JPG,1765,613,1798,651,3.27 ,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-123435-000022F_2.JPG,2268,505,2312,571,3.27 ,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-123435-000022F_3.JPG,2046,521,2093,578,3.27 ,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-123435-000022F_4.JPG,1651,620,1684,659,3.27 ,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-123435-000022F_5.JPG,1979,507,2033,575,3.27 ,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/27062022/NO20220627-123435-000022F_6.JPG,2310,364,2374,457,5.17.1 ,Informational_sign
